#       time                  x1                  y1                  z1                  x2                  y2                  z2
 586.9187500    3.1221670206e-06    6.5004702118e-06    5.0651380743e-06    3.1221670206e-06    6.5004702118e-06    5.0651380743e-06
 586.9250000    3.1224348380e-06    6.5011967762e-06    5.0659193663e-06    3.1224348380e-06    6.5011967762e-06    5.0659193663e-06
 586.9312500    3.1227026555e-06    6.5019233406e-06    5.0667006583e-06    3.1227026555e-06    6.5019233406e-06    5.0667006583e-06
 586.9375000    3.1229704729e-06    6.5026499050e-06    5.0674819503e-06    3.1229704729e-06    6.5026499050e-06    5.0674819503e-06
 586.9437500    3.1232382904e-06    6.5033764694e-06    5.0682632423e-06    3.1232382904e-06    6.5033764694e-06    5.0682632423e-06
 586.9500000    3.1235061078e-06    6.5041030338e-06    5.0690445343e-06    3.1235061078e-06    6.5041030338e-06    5.0690445343e-06
 586.9562500    3.1237739253e-06    6.5048295982e-06    5.0698258263e-06    3.1237739253e-06    6.5048295982e-06    5.0698258263e-06
 586.9625000    3.1240417427e-06    6.5055561626e-06    5.0706071184e-06    3.1240417427e-06    6.5055561626e-06    5.0706071184e-06
 586.9687500    3.1243095602e-06    6.5062827270e-06    5.0713884104e-06    3.1243095602e-06    6.5062827270e-06    5.0713884104e-06
 586.9750000    3.1245773776e-06    6.5070092914e-06    5.0721697024e-06    3.1245773776e-06    6.5070092914e-06    5.0721697024e-06
 586.9812500    3.1248451951e-06    6.5077358558e-06    5.0729509944e-06    3.1248451951e-06    6.5077358558e-06    5.0729509944e-06
 586.9875000    3.1251130125e-06    6.5084624202e-06    5.0737322864e-06    3.1251130125e-06    6.5084624202e-06    5.0737322864e-06
 586.9937500    3.1253808300e-06    6.5091889846e-06    5.0745135784e-06    3.1253808300e-06    6.5091889846e-06    5.0745135784e-06
 587.0000000    3.1256486474e-06    6.5099155490e-06    5.0752948704e-06    3.1256486474e-06    6.5099155490e-06    5.0752948704e-06
 587.0062500    3.1259164649e-06    6.5106421134e-06    5.0760761624e-06    3.1259164649e-06    6.5106421134e-06    5.0760761624e-06
 587.0125000    3.1261842824e-06    6.5113686778e-06    5.0768574544e-06    3.1261842824e-06    6.5113686778e-06    5.0768574544e-06
 587.0187500    3.1264520998e-06    6.5120952422e-06    5.0776387464e-06    3.1264520998e-06    6.5120952422e-06    5.0776387464e-06
 587.0250000    3.1267199173e-06    6.5128218066e-06    5.0784200384e-06    3.1267199173e-06    6.5128218066e-06    5.0784200384e-06
 587.0312500    3.1269877347e-06    6.5135483710e-06    5.0792013304e-06    3.1269877347e-06    6.5135483710e-06    5.0792013304e-06
 587.0375000    3.1272555522e-06    6.5142749353e-06    5.0799826224e-06    3.1272555522e-06    6.5142749353e-06    5.0799826224e-06
 587.0437500    3.1275233696e-06    6.5150014997e-06    5.0807639144e-06    3.1275233696e-06    6.5150014997e-06    5.0807639144e-06
 587.0500000    3.1277911871e-06    6.5157280641e-06    5.0815452064e-06    3.1277911871e-06    6.5157280641e-06    5.0815452064e-06
 587.0562500    3.1280590045e-06    6.5164546285e-06    5.0823264984e-06    3.1280590045e-06    6.5164546285e-06    5.0823264984e-06
 587.0625000    3.1283268220e-06    6.5171811929e-06    5.0831077904e-06    3.1283268220e-06    6.5171811929e-06    5.0831077904e-06
 587.0687500    3.1285946394e-06    6.5179077573e-06    5.0838890824e-06    3.1285946394e-06    6.5179077573e-06    5.0838890824e-06
 587.0750000    3.1288624569e-06    6.5186343217e-06    5.0846703745e-06    3.1288624569e-06    6.5186343217e-06    5.0846703745e-06
 587.0812500    3.1291302743e-06    6.5193608861e-06    5.0854516665e-06    3.1291302743e-06    6.5193608861e-06    5.0854516665e-06
 587.0875000    3.1293980918e-06    6.5200874505e-06    5.0862329585e-06    3.1293980918e-06    6.5200874505e-06    5.0862329585e-06
 587.0937500    3.1296659092e-06    6.5208140149e-06    5.0870142505e-06    3.1296659092e-06    6.5208140149e-06    5.0870142505e-06
 587.1000000    3.1299337267e-06    6.5215405793e-06    5.0877955425e-06    3.1299337267e-06    6.5215405793e-06    5.0877955425e-06
 587.1062500    3.1302015441e-06    6.5222671437e-06    5.0885768345e-06    3.1302015441e-06    6.5222671437e-06    5.0885768345e-06
 587.1125000    3.1304693616e-06    6.5229937081e-06    5.0893581265e-06    3.1304693616e-06    6.5229937081e-06    5.0893581265e-06
 587.1187500    3.1307371790e-06    6.5237202725e-06    5.0901394185e-06    3.1307371790e-06    6.5237202725e-06    5.0901394185e-06
 587.1250000    3.1310049965e-06    6.5244468369e-06    5.0909207105e-06    3.1310049965e-06    6.5244468369e-06    5.0909207105e-06
 587.1312500    3.1312728139e-06    6.5251734013e-06    5.0917020025e-06    3.1312728139e-06    6.5251734013e-06    5.0917020025e-06
 587.1375000    3.1315406314e-06    6.5258999657e-06    5.0924832945e-06    3.1315406314e-06    6.5258999657e-06    5.0924832945e-06
 587.1437500    3.1318084488e-06    6.5266265301e-06    5.0932645865e-06    3.1318084488e-06    6.5266265301e-06    5.0932645865e-06
 587.1500000    3.1320762663e-06    6.5273530945e-06    5.0940458785e-06    3.1320762663e-06    6.5273530945e-06    5.0940458785e-06
 587.1562500    3.1323440837e-06    6.5280796589e-06    5.0948271705e-06    3.1323440837e-06    6.5280796589e-06    5.0948271705e-06
 587.1625000    3.1326119012e-06    6.5288062233e-06    5.0956084625e-06    3.1326119012e-06    6.5288062233e-06    5.0956084625e-06
 587.1687500    3.1328797186e-06    6.5295327877e-06    5.0963897545e-06    3.1328797186e-06    6.5295327877e-06    5.0963897545e-06
 587.1750000    3.1331475361e-06    6.5302593521e-06    5.0971710465e-06    3.1331475361e-06    6.5302593521e-06    5.0971710465e-06
 587.1812500    3.1334153535e-06    6.5309859164e-06    5.0979523385e-06    3.1334153535e-06    6.5309859164e-06    5.0979523385e-06
 587.1875000    3.1336831710e-06    6.5317124808e-06    5.0987336305e-06    3.1336831710e-06    6.5317124808e-06    5.0987336305e-06
 587.1937500    3.1339509884e-06    6.5324390452e-06    5.0995149225e-06    3.1339509884e-06    6.5324390452e-06    5.0995149225e-06
 587.2000000    3.1342188059e-06    6.5331656096e-06    5.1002962145e-06    3.1342188059e-06    6.5331656096e-06    5.1002962145e-06
 587.2062500    3.1344161211e-06    6.5337731507e-06    5.1009922098e-06    3.1344161211e-06    6.5337731507e-06    5.1009922098e-06
 587.2125000    3.1346134364e-06    6.5343806918e-06    5.1016882051e-06    3.1346134364e-06    6.5343806918e-06    5.1016882051e-06
 587.2187500    3.1348107517e-06    6.5349882328e-06    5.1023842004e-06    3.1348107517e-06    6.5349882328e-06    5.1023842004e-06
 587.2250000    3.1350080670e-06    6.5355957739e-06    5.1030801957e-06    3.1350080670e-06    6.5355957739e-06    5.1030801957e-06
 587.2312500    3.1352053823e-06    6.5362033150e-06    5.1037761910e-06    3.1352053823e-06    6.5362033150e-06    5.1037761910e-06
 587.2375000    3.1354026976e-06    6.5368108561e-06    5.1044721863e-06    3.1354026976e-06    6.5368108561e-06    5.1044721863e-06
 587.2437500    3.1356000129e-06    6.5374183971e-06    5.1051681816e-06    3.1356000129e-06    6.5374183971e-06    5.1051681816e-06
 587.2500000    3.1357973282e-06    6.5380259382e-06    5.1058641769e-06    3.1357973282e-06    6.5380259382e-06    5.1058641769e-06
 587.2562500    3.1359946435e-06    6.5386334793e-06    5.1065601722e-06    3.1359946435e-06    6.5386334793e-06    5.1065601722e-06
 587.2625000    3.1361919588e-06    6.5392410204e-06    5.1072561675e-06    3.1361919588e-06    6.5392410204e-06    5.1072561675e-06
 587.2687500    3.1363892741e-06    6.5398485614e-06    5.1079521628e-06    3.1363892741e-06    6.5398485614e-06    5.1079521628e-06
 587.2750000    3.1365865894e-06    6.5404561025e-06    5.1086481581e-06    3.1365865894e-06    6.5404561025e-06    5.1086481581e-06
 587.2812500    3.1367839047e-06    6.5410636436e-06    5.1093441534e-06    3.1367839047e-06    6.5410636436e-06    5.1093441534e-06
 587.2875000    3.1369812200e-06    6.5416711847e-06    5.1100401487e-06    3.1369812200e-06    6.5416711847e-06    5.1100401487e-06
 587.2937500    3.1371785353e-06    6.5422787257e-06    5.1107361440e-06    3.1371785353e-06    6.5422787257e-06    5.1107361440e-06
 587.3000000    3.1373758506e-06    6.5428862668e-06    5.1114321393e-06    3.1373758506e-06    6.5428862668e-06    5.1114321393e-06
 587.3062500    3.1375731658e-06    6.5434938079e-06    5.1121281345e-06    3.1375731658e-06    6.5434938079e-06    5.1121281345e-06
 587.3125000    3.1377704811e-06    6.5441013489e-06    5.1128241298e-06    3.1377704811e-06    6.5441013489e-06    5.1128241298e-06
 587.3187500    3.1379677964e-06    6.5447088900e-06    5.1135201251e-06    3.1379677964e-06    6.5447088900e-06    5.1135201251e-06
 587.3250000    3.1381651117e-06    6.5453164311e-06    5.1142161204e-06    3.1381651117e-06    6.5453164311e-06    5.1142161204e-06
 587.3312500    3.1383624270e-06    6.5459239722e-06    5.1149121157e-06    3.1383624270e-06    6.5459239722e-06    5.1149121157e-06
 587.3375000    3.1385597423e-06    6.5465315132e-06    5.1156081110e-06    3.1385597423e-06    6.5465315132e-06    5.1156081110e-06
 587.3437500    3.1387570576e-06    6.5471390543e-06    5.1163041063e-06    3.1387570576e-06    6.5471390543e-06    5.1163041063e-06
 587.3500000    3.1389543729e-06    6.5477465954e-06    5.1170001016e-06    3.1389543729e-06    6.5477465954e-06    5.1170001016e-06
 587.3562500    3.1391516882e-06    6.5483541365e-06    5.1176960969e-06    3.1391516882e-06    6.5483541365e-06    5.1176960969e-06
 587.3625000    3.1393490035e-06    6.5489616775e-06    5.1183920922e-06    3.1393490035e-06    6.5489616775e-06    5.1183920922e-06
 587.3687500    3.1395463188e-06    6.5495692186e-06    5.1190880875e-06    3.1395463188e-06    6.5495692186e-06    5.1190880875e-06
 587.3750000    3.1397436341e-06    6.5501767597e-06    5.1197840828e-06    3.1397436341e-06    6.5501767597e-06    5.1197840828e-06
 587.3812500    3.1399409494e-06    6.5507843007e-06    5.1204800781e-06    3.1399409494e-06    6.5507843007e-06    5.1204800781e-06
 587.3875000    3.1401382647e-06    6.5513918418e-06    5.1211760734e-06    3.1401382647e-06    6.5513918418e-06    5.1211760734e-06
 587.3937500    3.1403355799e-06    6.5519993829e-06    5.1218720687e-06    3.1403355799e-06    6.5519993829e-06    5.1218720687e-06
 587.4000000    3.1405328952e-06    6.5526069240e-06    5.1225680640e-06    3.1405328952e-06    6.5526069240e-06    5.1225680640e-06
 587.4062500    3.1407302105e-06    6.5532144650e-06    5.1232640593e-06    3.1407302105e-06    6.5532144650e-06    5.1232640593e-06
 587.4125000    3.1409275258e-06    6.5538220061e-06    5.1239600546e-06    3.1409275258e-06    6.5538220061e-06    5.1239600546e-06
 587.4187500    3.1411248411e-06    6.5544295472e-06    5.1246560499e-06    3.1411248411e-06    6.5544295472e-06    5.1246560499e-06
 587.4250000    3.1413221564e-06    6.5550370882e-06    5.1253520452e-06    3.1413221564e-06    6.5550370882e-06    5.1253520452e-06
 587.4312500    3.1415194717e-06    6.5556446293e-06    5.1260480405e-06    3.1415194717e-06    6.5556446293e-06    5.1260480405e-06
 587.4375000    3.1417167870e-06    6.5562521704e-06    5.1267440357e-06    3.1417167870e-06    6.5562521704e-06    5.1267440357e-06
 587.4437500    3.1419141023e-06    6.5568597115e-06    5.1274400310e-06    3.1419141023e-06    6.5568597115e-06    5.1274400310e-06
 587.4500000    3.1421114176e-06    6.5574672525e-06    5.1281360263e-06    3.1421114176e-06    6.5574672525e-06    5.1281360263e-06
 587.4562500    3.1423087329e-06    6.5580747936e-06    5.1288320216e-06    3.1423087329e-06    6.5580747936e-06    5.1288320216e-06
 587.4625000    3.1425060482e-06    6.5586823347e-06    5.1295280169e-06    3.1425060482e-06    6.5586823347e-06    5.1295280169e-06
 587.4687500    3.1427033634e-06    6.5592898757e-06    5.1302240122e-06    3.1427033634e-06    6.5592898757e-06    5.1302240122e-06
 587.4750000    3.1429006787e-06    6.5598974168e-06    5.1309200075e-06    3.1429006787e-06    6.5598974168e-06    5.1309200075e-06
 587.4812500    3.1430979940e-06    6.5605049579e-06    5.1316160028e-06    3.1430979940e-06    6.5605049579e-06    5.1316160028e-06
 587.4875000    3.1432953093e-06    6.5611124989e-06    5.1323119981e-06    3.1432953093e-06    6.5611124989e-06    5.1323119981e-06
 587.4937500    3.1434926246e-06    6.5617200400e-06    5.1330079934e-06    3.1434926246e-06    6.5617200400e-06    5.1330079934e-06
 587.5000000    3.1436899399e-06    6.5623275811e-06    5.1337039887e-06    3.1436899399e-06    6.5623275811e-06    5.1337039887e-06
 587.5062500    3.1438872552e-06    6.5629351222e-06    5.1343999840e-06    3.1438872552e-06    6.5629351222e-06    5.1343999840e-06
 587.5125000    3.1440845705e-06    6.5635426632e-06    5.1350959793e-06    3.1440845705e-06    6.5635426632e-06    5.1350959793e-06
 587.5187500    3.1442818858e-06    6.5641502043e-06    5.1357919746e-06    3.1442818858e-06    6.5641502043e-06    5.1357919746e-06
 587.5250000    3.1444792011e-06    6.5647577454e-06    5.1364879699e-06    3.1444792011e-06    6.5647577454e-06    5.1364879699e-06
 587.5312500    3.1446765164e-06    6.5653652864e-06    5.1371839652e-06    3.1446765164e-06    6.5653652864e-06    5.1371839652e-06
 587.5375000    3.1448738316e-06    6.5659728275e-06    5.1378799604e-06    3.1448738316e-06    6.5659728275e-06    5.1378799604e-06
 587.5437500    3.1450711469e-06    6.5665803686e-06    5.1385759557e-06    3.1450711469e-06    6.5665803686e-06    5.1385759557e-06
 587.5500000    3.1452684622e-06    6.5671879096e-06    5.1392719510e-06    3.1452684622e-06    6.5671879096e-06    5.1392719510e-06
 587.5562500    3.1454657775e-06    6.5677954507e-06    5.1399679463e-06    3.1454657775e-06    6.5677954507e-06    5.1399679463e-06
 587.5625000    3.1456630928e-06    6.5684029918e-06    5.1406639416e-06    3.1456630928e-06    6.5684029918e-06    5.1406639416e-06
 587.5687500    3.1458604081e-06    6.5690105328e-06    5.1413599369e-06    3.1458604081e-06    6.5690105328e-06    5.1413599369e-06
 587.5750000    3.1460577234e-06    6.5696180739e-06    5.1420559322e-06    3.1460577234e-06    6.5696180739e-06    5.1420559322e-06
 587.5812500    3.1462550387e-06    6.5702256150e-06    5.1427519275e-06    3.1462550387e-06    6.5702256150e-06    5.1427519275e-06
 587.5875000    3.1464523540e-06    6.5708331561e-06    5.1434479228e-06    3.1464523540e-06    6.5708331561e-06    5.1434479228e-06
 587.5937500    3.1466496693e-06    6.5714406971e-06    5.1441439181e-06    3.1466496693e-06    6.5714406971e-06    5.1441439181e-06
 587.6000000    3.1468469846e-06    6.5720482382e-06    5.1448399134e-06    3.1468469846e-06    6.5720482382e-06    5.1448399134e-06
 587.6062500    3.1470442998e-06    6.5726557793e-06    5.1455359087e-06    3.1470442998e-06    6.5726557793e-06    5.1455359087e-06
 587.6125000    3.1472416151e-06    6.5732633203e-06    5.1462319040e-06    3.1472416151e-06    6.5732633203e-06    5.1462319040e-06
 587.6187500    3.1474389304e-06    6.5738708614e-06    5.1469278992e-06    3.1474389304e-06    6.5738708614e-06    5.1469278992e-06
 587.6250000    3.1476362457e-06    6.5744784025e-06    5.1476238945e-06    3.1476362457e-06    6.5744784025e-06    5.1476238945e-06
 587.6312500    3.1478335610e-06    6.5750859435e-06    5.1483198898e-06    3.1478335610e-06    6.5750859435e-06    5.1483198898e-06
 587.6375000    3.1480308763e-06    6.5756934846e-06    5.1490158851e-06    3.1480308763e-06    6.5756934846e-06    5.1490158851e-06
 587.6437500    3.1482281916e-06    6.5763010257e-06    5.1497118804e-06    3.1482281916e-06    6.5763010257e-06    5.1497118804e-06
 587.6500000    3.1484255069e-06    6.5769085667e-06    5.1504078757e-06    3.1484255069e-06    6.5769085667e-06    5.1504078757e-06
 587.6562500    3.1486228222e-06    6.5775161078e-06    5.1511038710e-06    3.1486228222e-06    6.5775161078e-06    5.1511038710e-06
 587.6625000    3.1488201374e-06    6.5781236489e-06    5.1517998663e-06    3.1488201374e-06    6.5781236489e-06    5.1517998663e-06
 587.6687500    3.1490174527e-06    6.5787311899e-06    5.1524958616e-06    3.1490174527e-06    6.5787311899e-06    5.1524958616e-06
 587.6750000    3.1492147680e-06    6.5793387310e-06    5.1531918569e-06    3.1492147680e-06    6.5793387310e-06    5.1531918569e-06
 587.6812500    3.1494120833e-06    6.5799462721e-06    5.1538878522e-06    3.1494120833e-06    6.5799462721e-06    5.1538878522e-06
 587.6875000    3.1496093986e-06    6.5805538131e-06    5.1545838475e-06    3.1496093986e-06    6.5805538131e-06    5.1545838475e-06
 587.6937500    3.1498067139e-06    6.5811613542e-06    5.1552798427e-06    3.1498067139e-06    6.5811613542e-06    5.1552798427e-06
 587.7000000    3.1500040292e-06    6.5817688953e-06    5.1559758380e-06    3.1500040292e-06    6.5817688953e-06    5.1559758380e-06
 587.7062500    3.1502013445e-06    6.5823764363e-06    5.1566718333e-06    3.1502013445e-06    6.5823764363e-06    5.1566718333e-06
 587.7125000    3.1503986598e-06    6.5829839774e-06    5.1573678286e-06    3.1503986598e-06    6.5829839774e-06    5.1573678286e-06
 587.7187500    3.1505959750e-06    6.5835915185e-06    5.1580638239e-06    3.1505959750e-06    6.5835915185e-06    5.1580638239e-06
 587.7250000    3.1507932903e-06    6.5841990595e-06    5.1587598192e-06    3.1507932903e-06    6.5841990595e-06    5.1587598192e-06
 587.7312500    3.1509906056e-06    6.5848066006e-06    5.1594558145e-06    3.1509906056e-06    6.5848066006e-06    5.1594558145e-06
 587.7375000    3.1511879209e-06    6.5854141417e-06    5.1601518098e-06    3.1511879209e-06    6.5854141417e-06    5.1601518098e-06
 587.7437500    3.1513852362e-06    6.5860216827e-06    5.1608478051e-06    3.1513852362e-06    6.5860216827e-06    5.1608478051e-06
 587.7500000    3.1515825515e-06    6.5866292238e-06    5.1615438004e-06    3.1515825515e-06    6.5866292238e-06    5.1615438004e-06
 587.7562500    3.1517798668e-06    6.5872367649e-06    5.1622397957e-06    3.1517798668e-06    6.5872367649e-06    5.1622397957e-06
 587.7625000    3.1519771821e-06    6.5878443059e-06    5.1629357909e-06    3.1519771821e-06    6.5878443059e-06    5.1629357909e-06
 587.7687500    3.1521744974e-06    6.5884518470e-06    5.1636317862e-06    3.1521744974e-06    6.5884518470e-06    5.1636317862e-06
 587.7750000    3.1523718126e-06    6.5890593881e-06    5.1643277815e-06    3.1523718126e-06    6.5890593881e-06    5.1643277815e-06
 587.7812500    3.1525691279e-06    6.5896669291e-06    5.1650237768e-06    3.1525691279e-06    6.5896669291e-06    5.1650237768e-06
 587.7875000    3.1527664432e-06    6.5902744702e-06    5.1657197721e-06    3.1527664432e-06    6.5902744702e-06    5.1657197721e-06
 587.7937500    3.1529637585e-06    6.5908820113e-06    5.1664157674e-06    3.1529637585e-06    6.5908820113e-06    5.1664157674e-06
 587.8000000    3.1531610738e-06    6.5914895523e-06    5.1671117627e-06    3.1531610738e-06    6.5914895523e-06    5.1671117627e-06
 587.8062500    3.1533583891e-06    6.5920970934e-06    5.1678077580e-06    3.1533583891e-06    6.5920970934e-06    5.1678077580e-06
 587.8125000    3.1535557044e-06    6.5927046345e-06    5.1685037533e-06    3.1535557044e-06    6.5927046345e-06    5.1685037533e-06
 587.8187500    3.1537530197e-06    6.5933121755e-06    5.1691997486e-06    3.1537530197e-06    6.5933121755e-06    5.1691997486e-06
 587.8250000    3.1539503349e-06    6.5939197166e-06    5.1698957438e-06    3.1539503349e-06    6.5939197166e-06    5.1698957438e-06
 587.8312500    3.1541476502e-06    6.5945272577e-06    5.1705917391e-06    3.1541476502e-06    6.5945272577e-06    5.1705917391e-06
 587.8375000    3.1543449655e-06    6.5951347987e-06    5.1712877344e-06    3.1543449655e-06    6.5951347987e-06    5.1712877344e-06
 587.8437500    3.1545422808e-06    6.5957423398e-06    5.1719837297e-06    3.1545422808e-06    6.5957423398e-06    5.1719837297e-06
 587.8500000    3.1547395961e-06    6.5963498809e-06    5.1726797250e-06    3.1547395961e-06    6.5963498809e-06    5.1726797250e-06
 587.8562500    3.1549369114e-06    6.5969574219e-06    5.1733757203e-06    3.1549369114e-06    6.5969574219e-06    5.1733757203e-06
 587.8625000    3.1551342267e-06    6.5975649630e-06    5.1740717156e-06    3.1551342267e-06    6.5975649630e-06    5.1740717156e-06
 587.8687500    3.1553315420e-06    6.5981725041e-06    5.1747677109e-06    3.1553315420e-06    6.5981725041e-06    5.1747677109e-06
 587.8750000    3.1555288572e-06    6.5987800451e-06    5.1754637062e-06    3.1555288572e-06    6.5987800451e-06    5.1754637062e-06
 587.8812500    3.1557261725e-06    6.5993875862e-06    5.1761597014e-06    3.1557261725e-06    6.5993875862e-06    5.1761597014e-06
 587.8875000    3.1559234878e-06    6.5999951272e-06    5.1768556967e-06    3.1559234878e-06    6.5999951272e-06    5.1768556967e-06
 587.8937500    3.1561208031e-06    6.6006026683e-06    5.1775516920e-06    3.1561208031e-06    6.6006026683e-06    5.1775516920e-06
 587.9000000    3.1563181184e-06    6.6012102094e-06    5.1782476873e-06    3.1563181184e-06    6.6012102094e-06    5.1782476873e-06
 587.9062500    3.1565154337e-06    6.6018177504e-06    5.1789436826e-06    3.1565154337e-06    6.6018177504e-06    5.1789436826e-06
 587.9125000    3.1567127490e-06    6.6024252915e-06    5.1796396779e-06    3.1567127490e-06    6.6024252915e-06    5.1796396779e-06
 587.9187500    3.1569100642e-06    6.6030328326e-06    5.1803356732e-06    3.1569100642e-06    6.6030328326e-06    5.1803356732e-06
 587.9250000    3.1571073795e-06    6.6036403736e-06    5.1810316685e-06    3.1571073795e-06    6.6036403736e-06    5.1810316685e-06
 587.9312500    3.1573046948e-06    6.6042479147e-06    5.1817276638e-06    3.1573046948e-06    6.6042479147e-06    5.1817276638e-06
 587.9375000    3.1575020101e-06    6.6048554558e-06    5.1824236590e-06    3.1575020101e-06    6.6048554558e-06    5.1824236590e-06
 587.9437500    3.1576993254e-06    6.6054629968e-06    5.1831196543e-06    3.1576993254e-06    6.6054629968e-06    5.1831196543e-06
 587.9500000    3.1578966407e-06    6.6060705379e-06    5.1838156496e-06    3.1578966407e-06    6.6060705379e-06    5.1838156496e-06
 587.9562500    3.1580939560e-06    6.6066780790e-06    5.1845116449e-06    3.1580939560e-06    6.6066780790e-06    5.1845116449e-06
 587.9625000    3.1582912712e-06    6.6072856200e-06    5.1852076402e-06    3.1582912712e-06    6.6072856200e-06    5.1852076402e-06
 587.9687500    3.1584885865e-06    6.6078931611e-06    5.1859036355e-06    3.1584885865e-06    6.6078931611e-06    5.1859036355e-06
 587.9750000    3.1586859018e-06    6.6085007021e-06    5.1865996308e-06    3.1586859018e-06    6.6085007021e-06    5.1865996308e-06
 587.9812500    3.1588832171e-06    6.6091082432e-06    5.1872956261e-06    3.1588832171e-06    6.6091082432e-06    5.1872956261e-06
 587.9875000    3.1590805324e-06    6.6097157843e-06    5.1879916213e-06    3.1590805324e-06    6.6097157843e-06    5.1879916213e-06
 587.9937500    3.1592778477e-06    6.6103233253e-06    5.1886876166e-06    3.1592778477e-06    6.6103233253e-06    5.1886876166e-06
 588.0000000    3.1594751630e-06    6.6109308664e-06    5.1893836119e-06    3.1594751630e-06    6.6109308664e-06    5.1893836119e-06
 588.0062500    3.1596724782e-06    6.6115384075e-06    5.1900796072e-06    3.1596724782e-06    6.6115384075e-06    5.1900796072e-06
 588.0125000    3.1598697935e-06    6.6121459485e-06    5.1907756025e-06    3.1598697935e-06    6.6121459485e-06    5.1907756025e-06
 588.0187500    3.1600671088e-06    6.6127534896e-06    5.1914715978e-06    3.1600671088e-06    6.6127534896e-06    5.1914715978e-06
 588.0250000    3.1602644241e-06    6.6133610306e-06    5.1921675931e-06    3.1602644241e-06    6.6133610306e-06    5.1921675931e-06
 588.0312500    3.1604617394e-06    6.6139685717e-06    5.1928635884e-06    3.1604617394e-06    6.6139685717e-06    5.1928635884e-06
 588.0375000    3.1606590547e-06    6.6145761128e-06    5.1935595836e-06    3.1606590547e-06    6.6145761128e-06    5.1935595836e-06
 588.0437500    3.1608563700e-06    6.6151836538e-06    5.1942555789e-06    3.1608563700e-06    6.6151836538e-06    5.1942555789e-06
 588.0500000    3.1610536852e-06    6.6157911949e-06    5.1949515742e-06    3.1610536852e-06    6.6157911949e-06    5.1949515742e-06
 588.0562500    3.1612510005e-06    6.6163987360e-06    5.1956475695e-06    3.1612510005e-06    6.6163987360e-06    5.1956475695e-06
 588.0625000    3.1614483158e-06    6.6170062770e-06    5.1963435648e-06    3.1614483158e-06    6.6170062770e-06    5.1963435648e-06
 588.0687500    3.1616456311e-06    6.6176138181e-06    5.1970395601e-06    3.1616456311e-06    6.6176138181e-06    5.1970395601e-06
 588.0750000    3.1618429464e-06    6.6182213591e-06    5.1977355554e-06    3.1618429464e-06    6.6182213591e-06    5.1977355554e-06
 588.0812500    3.1620402617e-06    6.6188289002e-06    5.1984315507e-06    3.1620402617e-06    6.6188289002e-06    5.1984315507e-06
 588.0875000    3.1622375769e-06    6.6194364413e-06    5.1991275459e-06    3.1622375769e-06    6.6194364413e-06    5.1991275459e-06
 588.0937500    3.1624348922e-06    6.6200439823e-06    5.1998235412e-06    3.1624348922e-06    6.6200439823e-06    5.1998235412e-06
 588.1000000    3.1626322075e-06    6.6206515234e-06    5.2005195365e-06    3.1626322075e-06    6.6206515234e-06    5.2005195365e-06
 588.1062500    3.1628295228e-06    6.6212590645e-06    5.2012155318e-06    3.1628295228e-06    6.6212590645e-06    5.2012155318e-06
 588.1125000    3.1630268381e-06    6.6218666055e-06    5.2019115271e-06    3.1630268381e-06    6.6218666055e-06    5.2019115271e-06
 588.1187500    3.1632241534e-06    6.6224741466e-06    5.2026075224e-06    3.1632241534e-06    6.6224741466e-06    5.2026075224e-06
 588.1250000    3.1634214687e-06    6.6230816876e-06    5.2033035177e-06    3.1634214687e-06    6.6230816876e-06    5.2033035177e-06
 588.1312500    3.1636187839e-06    6.6236892287e-06    5.2039995129e-06    3.1636187839e-06    6.6236892287e-06    5.2039995129e-06
 588.1375000    3.1638160992e-06    6.6242967698e-06    5.2046955082e-06    3.1638160992e-06    6.6242967698e-06    5.2046955082e-06
 588.1437500    3.1640134145e-06    6.6249043108e-06    5.2053915035e-06    3.1640134145e-06    6.6249043108e-06    5.2053915035e-06
 588.1500000    3.1642107298e-06    6.6255118519e-06    5.2060874988e-06    3.1642107298e-06    6.6255118519e-06    5.2060874988e-06
 588.1562500    3.1644080451e-06    6.6261193929e-06    5.2067834941e-06    3.1644080451e-06    6.6261193929e-06    5.2067834941e-06
 588.1625000    3.1646053604e-06    6.6267269340e-06    5.2074794894e-06    3.1646053604e-06    6.6267269340e-06    5.2074794894e-06
 588.1687500    3.1648026756e-06    6.6273344751e-06    5.2081754847e-06    3.1648026756e-06    6.6273344751e-06    5.2081754847e-06
 588.1750000    3.1649999909e-06    6.6279420161e-06    5.2088714799e-06    3.1649999909e-06    6.6279420161e-06    5.2088714799e-06
 588.1812500    3.1651973062e-06    6.6285495572e-06    5.2095674752e-06    3.1651973062e-06    6.6285495572e-06    5.2095674752e-06
 588.1875000    3.1653946215e-06    6.6291570982e-06    5.2102634705e-06    3.1653946215e-06    6.6291570982e-06    5.2102634705e-06
 588.1937500    3.1655919368e-06    6.6297646393e-06    5.2109594658e-06    3.1655919368e-06    6.6297646393e-06    5.2109594658e-06
 588.2000000    3.1657892521e-06    6.6303721804e-06    5.2116554611e-06    3.1657892521e-06    6.6303721804e-06    5.2116554611e-06
 588.2062500    3.1659865673e-06    6.6309797214e-06    5.2123514564e-06    3.1659865673e-06    6.6309797214e-06    5.2123514564e-06
 588.2125000    3.1661838826e-06    6.6315872625e-06    5.2130474517e-06    3.1661838826e-06    6.6315872625e-06    5.2130474517e-06
